ril_id,ASV3,ASV5,ASV6,ASV9,ASV12,ASV17,ASV19,ASV25,ASV31,ASV36,ASV46,ASV54,ASV57,ASV66,ASV67,ASV68,ASV82,ASV90,ASV94,ASV100,ASV102,ASV103,ASV121,ASV122,ASV126,ASV127,ASV138,ASV142,ASV149,ASV166,ASV169,ASV172,ASV175,ASV180,ASV184,ASV192,ASV193,ASV204,ASV210,ASV216,ASV228,ASV231,ASV240,ASV241,ASV262,ASV269,ASV272,ASV289,ASV290,ASV294,ASV295,ASV297,ASV312,ASV323,ASV329,ASV343,ASV355,ASV379,ASV418,ASV434,ASV462,ASV511,ASV534,ASV586,ASV603,ASV693
p254,7.98500476699152,8.75841919313372,5.60428067792094,6.95351175756697,5.97862634920743,4.98131543673507,6.19678290857933,4.8550516640889,5.37810356355906,6.29732090884301,4.02627932479885,4.88408071270043,4.86963920031195,4.76428620016572,5.18166383789908,2.84327449631255,3.60602411624899,4.65062941837015,4.10236171762968,4.48996598678541,3.06228427825434,4.19793937761191,0,4.28757659009659,4.61644073219432,4.54553235589262,2.78290187833307,3.57074864150146,3.67408839119414,3.16046467219325,3.33880191345176,3.83140039602426,2.90122184552183,3.01056924171019,4.22087618888907,3.53458897820604,2.17932369944456,4.05208851114845,2.71989208080727,2.58496250072116,0,3.11220950358603,3.49749965947082,2.58496250072116,3.20715790764129,2.17932369944456,3.73908564604058,3.29624145122371,1.4671260104273,2.08246216019197,3.06228427825434,0,2.35548065459839,2.58496250072116,3.60602411624899,0,2.65400414515081,2.78290187833307,1.86673346913654,2.35548065459839,2.43609911480667,0,2.43609911480667,1.86673346913654,2.27008916336774,0
p255,9.06102827626939,7.97707322345914,7.81586531972916,6.70112513592884,6.52013357641963,7.18049485833059,5.02439687110854,5.21343860047448,5.68574918104706,4.316684826741,4.34184012100669,5.15786491723235,5.17196031763191,4.63427728782229,4.34184012100669,4.09789550693169,4.06805772094343,4.21143371100968,4.41477673627133,4.50662166084125,3.38732426664862,4.7326545884207,4.82474965295703,3.8398903731246,4.52869751337793,4.61377042483628,5.22700385646222,3.94212388931679,4.69410487420106,4.12712867214776,3.33816967932056,3.97465283122547,3.80413667750887,3.69123041393543,0,3.48087760369267,0,2.05470060011711,3.17978004955227,3.00183191373371,0,3.8398903731246,3.43485912501486,2.93727969579554,3.23453162215042,4.12712867214776,2.47420422780095,2.86970329872541,3.38732426664862,3.17978004955227,0,2.2796467875234,3.06361907386052,2.05470060011711,3.17978004955227,2.64561487160355,3.28728107416962,0,3.12286835765835,2.56245377616293,2.17155348403882,1.92754223735455,2.2796467875234,1.78808331025417,2.17155348403882,1.63368667457144
p256,7.62482345124442,8.95456085950871,7.44911989938706,5.71512552474632,6.49403937014037,4.08888049125719,6.45449119068753,5.83436980992584,6.44298968647869,5.19042998170053,3.60194145453095,5.55339131036777,5.7621622340174,4.74233054967279,5.74353116976987,4.76097702545545,3.22597604641145,5.29648808375609,3.93317282195618,4.38175380941773,3.37866617840315,4.45229000265839,4.76097702545545,4.85075708575149,5.54265468592642,4.35745398545571,5.35902149346366,4.4974682634328,4.42915901525976,4.47505597151421,3.17126392965061,3.86585817522498,3.17126392965061,4.42915901525976,4.14674415967065,4.42915901525976,3.37866617840315,2.27204814939878,2.46635627656382,1.62720361633866,0,3.75860368329423,3.17126392965061,2.92895749378301,3.79524831920095,3.79524831920095,3.17126392965061,3.32954339407418,3.05519178643219,2.46635627656382,3.22597604641145,3.17126392965061,2.79060942439743,3.55996552018454,3.96568783385873,3.37866617840315,3.60194145453095,3.05519178643219,2.04743534279775,2.8614411949944,2.79060942439743,0,2.99345487080805,2.71611966941641,1.45467447151619,2.04743534279775
p257,7.66786917886439,7.21827120209641,5.90494497766436,6.56160022744177,5.24704791070875,6.29665429329674,5.79310022564394,5.30750846249079,5.35124707291987,5.73924639650201,2.90716414045234,4.20731285638065,4.83950838715555,4.66563910416819,4.68855369209525,3.53166979009045,4.85983953972069,5.11794963553555,3.72139088161114,3.84891665789356,2.0877042070397,4.10882178567919,0,4.29950761241616,3.53166979009045,0,3.12440073878816,3.58148983795235,3.12440073878816,0,3.92807284910644,3.42655102129971,0,2.98326928174135,4.57015794435195,2.82681962227446,3.12440073878816,0,0,3.0555600934055,3.96607971085296,0,2.98326928174135,2.55485075737185,1.78158352679997,0,2.98326928174135,0,2.45146902693934,0,2.34010328692599,0,3.84891665789356,1.78158352679997,0,2.65131707125599,0,0,2.45146902693934,2.55485075737185,0,2.90716414045234,0,0,0,0
p258,6.8775309758179,7.70496541629744,6.25452906545483,5.56306869515299,5.92187005655378,3.07316847012024,4.44396141587359,4.42416317402272,5.8420510113869,4.66249754605898,0,5.60763534902253,5.42046053765588,4.76048781233508,4.95240047006809,2.18896249388935,4.18630855899711,4.52054438799123,3.43154005998532,4.52054438799123,3.02139961212146,4.38373248199902,4.06370462813013,4.77619145423827,4.11400325195265,4.57542650002119,3.87241533444757,4.44396141587359,3.61737129769339,0,3.508767831574,3.61737129769339,3.75052192533946,3.54588482412414,3.81275559504319,3.95751962020943,0,2.18896249388935,3.07316847012024,3.39131847469135,2.96770374743994,2.79347093314406,3.61737129769339,2.66440588428017,2.27989391710959,3.12314385377553,3.47067063646823,2.8539169170443,1.62130647699934,1.75411060232324,3.12314385377553,0,0,0,3.39131847469135,2.36543227593215,3.47067063646823,0,2.91193185202852,1.47502638193497,2.27989391710959,0,0,0,2.091911922182,1.62130647699934
p259,7.74996472643259,8.02960169496472,6.22358778874368,6.56820030233769,5.94222150961805,2.87176298368985,5.51850369464785,3.09141588704871,5.48980629550808,6.25803183649781,4.66536799720222,5.38980334023227,4.52155968179702,3.92065973274137,4.87222259416844,4.81167448740023,3.70457495097321,4.4238091889776,3.92065973274137,4.48325053820892,4.69918680581581,4.18214998075408,0,3.89170235410213,4.52155968179702,4.46370761660292,3.86215182503803,4.10855591689826,3.92065973274137,0,3.2820029072573,3.83198333681856,3.63638679778382,2.46309753513876,3.94904730507193,3.41004967885637,0,2.20514058354652,2.92989013192935,2.53976089960905,0,3.1414745132321,3.60104478008303,2.98576572248377,2.38213059972412,3.32596009122512,2.61255518456098,3.09141588704871,2.00336077899624,2.38213059972412,3.36861745888978,3.32596009122512,0,0,3.18985429517567,2.46309753513876,2.81119517387582,2.68185223154186,2.53976089960905,2.68185223154186,0,2.00336077899624,0,2.46309753513876,1.76869804904793,1.63530409976611
p260,8.08824519028093,8.77926187356982,6.8467234751069,5.88344454662739,6.25568645997606,3.85226087135753,5.73148596775495,7.07786635823413,6.24948264460731,4.03648892127311,4.17386141600148,5.44701545745933,6.18593151840423,4.99184706515078,4.47971401394111,5.63959276346791,4.47971401394111,4.50076026669517,4.45835618434159,4.6589138089519,3.81913208983396,4.17386141600148,5.65844562947647,3.67844140057909,4.25041491930268,4.32311014742452,4.19983322524254,3.56311811167794,4.12047160335188,3.60259239474295,3.56311811167794,4.12047160335188,0,4.29928309814275,3.3004838431483,3.91632000852845,3.25165701584164,2.56511768932429,3.25165701584164,3.03792945563232,2.20368898265804,3.14874744626393,3.71492109484582,3.48077365044919,2.71672108889203,3.39344320905586,3.09440222471562,3.09440222471562,3.48077365044919,3.03792945563232,3.43776912394481,3.09440222471562,2.91788560286645,0,3.3004838431483,3.60259239474295,3.39344320905586,4.32311014742452,2.78693908550351,0,2.78693908550351,1.40017954055173,2.20368898265804,0,2.097168659007,0
p261,8.47882710338549,6.88079868876262,5.85448635385071,7.09961328123192,7.05503344032212,7.7578286213623,5.2294105983194,6.47830175239209,5.62974426050419,5.55167166001795,6.57619501575013,4.67341368632066,5.38158018477593,5.1468504920857,4.55033933144226,4.18700736865141,4.84033057412856,5.16793765939594,5.12545052629793,4.84033057412856,3.57949595518733,4.48462698969822,6.21005327054403,4.14508632529039,3.96404327060284,4.10191061483331,0,4.78680903174646,4.98992265256773,4.96604314880959,4.30592258033642,0,3.64111419605631,4.22774461058087,0,3.51512809352812,3.86422167372452,0,2.75234879790639,3.14155150666638,3.75697648784728,0,2.63609885359281,2.96003517817216,3.30276107127876,3.70020813660989,0,2.96003517817216,3.14155150666638,2.37105341871667,3.44775370719639,0,3.75697648784728,3.51512809352812,0,3.70020813660989,3.05364620350087,0,0,2.50965421489467,0,0,2.75234879790639,1.0308987912826,0,1.85129611941625
p262,8.51984180527899,9.07969051688123,6.16439187201014,7.27100066509776,6.54157713346366,4.8932839740473,6.23176743848019,6.21521623056898,5.62747524994858,5.01302377075142,4.34258815160141,4.71640530725852,6.00983161632821,5.08766289350807,5.15862970582711,0,5.01302377075142,4.93431143677652,4.03832869767229,4.99374462237804,2.61908239522123,5.01302377075142,5.20965390938141,3.87933771232399,4.95439577602165,4.37275033231639,3.83669295470891,3.12356487858738,4.69268910832708,3.87933771232399,4.14703586765927,4.2803034251163,0,4.1815245188807,4.37275033231639,3.49661367805571,3.32211359882533,2.974184674424,2.974184674424,3.74742469573315,0,3.55038560262557,3.55038560262557,2.974184674424,2.80753159301556,3.38265598775562,3.70062997827666,2.71638178473717,2.00015458827134,2.974184674424,2.61908239522123,0,3.49661367805571,2.80753159301556,3.70062997827666,3.83669295470891,3.25891884949201,2.89326316569565,2.71638178473717,2.28027160037597,2.974184674424,0,2.51474321901722,2.00015458827134,0,1.83664967277563
p263,8.16716420743569,5.38623594743651,6.70876743043658,7.74402027625486,6.15635415134164,6.3386274575996,4.38522973944499,4.99434373249069,5.37435353425498,6.516740690201,5.14181357865349,4.23563248582521,4.91454154951936,5.08462152703339,4.6045230312642,4.89803739377316,4.18210895758312,4.40872118154757,3.73875856858481,4.31236926646252,2.69796298784888,5.02506831467782,0,4.12652296083863,3.25947276757981,3.49717740921799,3.03634800278581,4.91454154951936,4.28724113769619,2.69796298784888,3.62301872698323,4.03890958011501,4.15458365368611,3.09544678548304,3.40673921705992,3.45266685925529,3.84589884089822,2.1474798549175,2.91035089032416,2.53673538859349,2.91035089032416,0,2.84297020944354,3.31025031358299,2.97472449717382,3.81106206338876,2.03121116298977,2.35519618913472,3.20684263681893,2.91035089032416,3.20684263681893,3.97739775704765,3.20684263681893,1.90474434179029,0,0,2.1474798549175,1.90474434179029,2.35519618913472,2.91035089032416,0,0,3.20684263681893,0.425516424090544,1.76611688902835,1.6127389144245
p264,8.95880882395602,7.52726060528702,6.60975702286285,8.18295713526322,6.4748483042466,4.82239385854626,5.30981849642388,6.13690368478929,4.72235829974994,5.0037890671996,3.90936770112518,5.08659399014274,4.61486608985543,5.08659399014274,4.56952167913143,4.86054344226277,3.83467349878035,3.98038430356113,3.94531293188921,4.14398945237086,3.03605068734498,3.98038430356113,3.7558999055684,3.90936770112518,4.01462329818504,4.44950380612733,3.53780565379261,3.83467349878035,3.28076725315072,4.17459637568612,0,3.28076725315072,3.48993162681365,3.67257546074656,3.94531293188921,2.96778669825448,2.82073058637977,2.82073058637977,3.10123003627972,3.7148391614774,2.89613153851438,3.16359150523196,2.89613153851438,3.16359150523196,3.10123003627972,3.10123003627972,3.58414193284944,3.62903618446743,3.44041427252182,3.03605068734498,3.58414193284944,0,3.62903618446743,2.56753954328937,0,0,0,2.47220198096978,2.56753954328937,1.86928923648844,2.37011562028746,2.56753954328937,1.71125275195548,1.09573891331888,2.0117104723683,1.86928923648844
p265,8.44476871048018,8.22528856253657,5.78163457701776,8.28988507775175,6.17676558184278,6.42026829611805,5.05506818370998,6.79488727370004,5.61366514410166,6.20068071233013,4.45675954395048,4.94610774654275,5.46361497200377,5.29612741055045,5.01965459082031,0,4.69988047765215,4.55897434062429,4.58343526197192,4.45675954395048,3.46944086267736,4.40280156972917,4.58343526197192,4.06345703388653,4.90787880265786,0,4.34674684923167,4.25835667963786,4.34674684923167,4.55897434062429,3.41596396321455,3.30266885010486,4.48300015096019,3.11406751599057,4.19627033506529,3.52100616149901,0,2.73181014169706,3.71060240944711,2.73181014169706,2.97307409549678,3.41596396321455,3.17971257061414,2.54516759227333,3.30266885010486,3.75434897815148,2.73181014169706,2.81679407617605,2.44193387706189,2.54516759227333,3.17971257061414,2.54516759227333,0,0,4.1313914802994,3.52100616149901,0,3.11406751599057,0,0,3.24250021036733,0,2.64150502548328,1.38529469882605,1.59230939565966,3.11406751599057
p266,7.84198746120741,9.37519958222844,6.31435870342543,6.55208919802526,5.88427455765122,4.37984226487327,6.08234894008332,4.20047746209732,5.9827476943405,6.08234894008332,4.28009316522053,5.30725623708044,5.91785132605269,5.44028874508239,5.58316386356619,3.55812795373155,4.49554929048313,5.01317025840633,4.53935297835996,4.66330819413193,3.42435028201566,4.17293166117776,3.71914839815107,4.42724435528484,4.66330819413193,4.45037385929382,3.32773532823832,3.68054659187482,3.86398806157545,3.89803473886713,3.89803473886713,3.60009900305864,3.68054659187482,4.02671388677195,4.623161604507,4.05716704045529,3.42435028201566,3.22418285448949,3.22418285448949,2.85970972618122,0,3.11261894139127,3.75674420500254,2.78889186611081,2.16254890103838,0,3.37685142244273,1.91901247558546,2.78889186611081,2.27045616484708,3.32773532823832,0,3.16947903697481,0,3.27688797909067,3.16947903697481,3.55812795373155,2.99169922976399,2.37085107217269,0,2.27045616484708,0,0,3.32773532823832,0,0
p268,8.614254409626,7.46419889172419,7.12069086706014,6.98524319149013,6.01500647465835,6.20669302268543,6.0295758173075,4.50211732753389,5.26355464734773,6.08642498873207,4.25176010214393,4.22668961461226,4.81966348892309,4.91690929682215,4.54331232699817,3.91764576147037,4.00870349038015,4.60297988104829,3.56441779149357,4.34790005195907,3.64232129679802,4.75098917827595,0,4.37096631849982,4.66027737808734,0,2.98039551567375,4.17520253552711,3.4820662778052,0,4.12180975867963,3.71623276640503,3.82045129274213,2.6441023786208,3.25292776335958,3.03917641008743,2.56629762893734,2.56629762893734,2.71792495079743,2.39684220438082,3.71623276640503,3.30175954915446,2.71792495079743,3.20238505851031,2.30401447277481,0,2.56629762893734,2.20480064365354,3.03917641008743,0,2.39684220438082,0,2.91911756387761,2.30401447277481,3.78654146455811,0,2.39684220438082,0,0,3.43905790497511,0,1.98321251941132,0,0,0,1.98321251941132
p270,8.33404487952519,8.6830241057254,6.01119903727727,6.48751891173888,6.7239658687625,5.62526950609364,5.16604374730997,6.17968313475505,5.21586666298369,6.48074180140403,3.85366499576545,5.54957176638747,4.78098462362333,5.19944946403519,4.73616151355979,0,5.79877085417661,4.31639667819236,4.01245890985548,4.71321667672333,3.76719325243638,4.43333011110439,4.46114035271932,3.97436875607586,4.5673116792577,4.3760477827382,2.78393857278703,3.89503187125672,3.93524560807639,4.48842463050404,0,4.22202403032431,3.1683062691088,3.62691556302625,3.41575775695069,3.35775915020659,3.1683062691088,3.85366499576545,2.78393857278703,2.86944143456184,4.12104329421841,3.29733089164507,3.47151456230587,2.86944143456184,3.02659905793672,3.72193277920873,3.29733089164507,0,3.29733089164507,0,3.1683062691088,3.35775915020659,3.23426048318617,0,3.23426048318617,3.23426048318617,2.37995760686199,0,2.37995760686199,0,1.97953156397517,0,0,1.63348107394916,1.97953156397517,0
p271,8.24597207403371,7.32245839999934,6.33144389000756,6.35651670135091,6.43707887378551,8.79842415044712,4.61644073219432,5.62849914900481,5.27228671907199,5.92516169761472,4.08746284125034,4.86963920031195,4.64385618977473,5.20024953829911,3.91816170794354,4.8224302425197,4.40839218563683,4.12685627955043,4.8224302425197,4.44001416481006,3.50499419601774,4.23896664587196,5.34089733145395,3.38014270883266,4.23896664587196,4.64385618977473,3.01056924171019,3.77672330340394,4.53092266100827,4.72310879349081,5.04439411935845,3.77672330340394,3.50499419601774,3.67408839119414,0,3.24345403686428,0,2.10236171762968,2.51245000093679,2.62678267641578,3.50499419601774,0,2.73271612116485,3.44391861926597,3.91816170794354,3.0924462487646,2.62678267641578,3.24345403686428,4.2744809324849,2.73271612116485,0,0,2.83140039602426,0,0,3.44391861926597,0,0,0,3.38014270883266,2.10236171762968,0,2.73271612116485,2.51245000093679,2.51245000093679,2.10236171762968
p272,7.25795278850506,8.37541371140994,5.34697016536746,7.73206894851141,5.26503113804861,6.6092410033411,3.77968861902411,5.33363277684968,5.72955073375739,5.44945008846781,4.15816997838212,4.55286334610071,5.34697016536746,5.7497752892696,4.86244581893371,4.66360474152201,4.27441523673731,4.70562591626641,4.24622018183499,5.0697137507117,2.35610159591851,4.0317308840927,4.21746309974968,4.15816997838212,3.99831046351356,4.0643946076157,0,4.0317308840927,3.99831046351356,4.18812112759095,3.20784606861257,3.77968861902411,3.20784606861257,3.52191651957947,3.99831046351356,4.0643946076157,0,0,3.08587274405323,3.02078750640612,0,3.47409327979271,3.08587274405323,2.80581028053865,3.69877618951528,3.14814805904706,2.95262674173789,0,2.72639039286406,2.88108531059098,0,0,2.88108531059098,0,3.3734109969224,0,3.14814805904706,0,0,2.24650487745326,0,2.45795722398584,2.88108531059098,1.85667614778929,1.99864852913687,0
p273,8.18663936817634,8.41564465656717,6.66166358042793,6.20141838073466,6.37968233807441,6.19462579479259,6.05159195141476,3.85607097237119,5.72381222286934,5.60588980238362,3.98763588962864,5.85883194743248,5.23420108236301,5.36095364330169,5.19389709040716,0,3.7488722925374,4.89190233282308,4.19243857650146,5.06575421403965,3.7854973914696,4.3717491693682,3.21659247304513,4.67479947369612,4.21945966943783,4.39563816320424,4.0789897012518,4.01873435067164,3.63306428279956,0,3.67270887995717,4.13682900827896,3.36916946180871,4.63521307834954,4.27202938388962,3.59229941326389,0,3.46260158202146,2.9842683040427,3.36916946180871,3.26926488176102,2.91983143233195,3.26926488176102,3.161923899252,3.21659247304513,0,3.89010399535184,3.36916946180871,2.9842683040427,1.62010386238077,2.70721357559486,0,3.4166417486057,0,2.9842683040427,3.59229941326389,2.9842683040427,3.161923899252,2.78162263244479,2.26371993449525,2.36399616685453,2.91983143233195,1.91276310759176,0.428316021417684,1.77384175371504,2.36399616685453
p274,8.94973013581011,7.52298812971565,7.41299391021128,6.57761304498561,6.87927370993761,6.64194473551673,5.61204008740578,6.69142132958754,5.03537867854861,5.66253502394108,5.880852734707,4.71486775066124,5.01608999290403,5.81541119128186,3.81416094480482,0,5.96373188617691,4.09718791869449,4.1334420889825,5.03537867854861,3.40352426649177,4.53683271199866,5.26515353501844,3.85815432305965,4.39470915913704,4.58998057548778,3.40352426649177,4.23703919730085,3.67350914912165,4.91557753039188,4.50950605516138,4.1334420889825,0,3.98261601767506,0,2.6384169923658,3.51764881440462,2.8273233382902,2.8273233382902,0,3.51764881440462,0,2.8273233382902,3.51764881440462,3.81416094480482,3.40352426649177,2.99433372373599,2.99433372373599,2.99433372373599,2.8273233382902,0,0,2.73595988130506,0,3.34288771352301,3.27959036042812,2.73595988130506,0,2.73595988130506,3.2133879292362,2.01748742672884,0,4.05999916404408,0.903871351309725,2.29861744659549,0
p275,8.22518629189355,8.08515534821502,6.87257438495222,6.40634385073395,6.24514957319897,6.0122950871224,6.53321966621801,5.82656087609691,5.40345643517927,4.76133089945634,4.41094511914834,4.82224313543251,5.09332360444706,4.95510320948695,4.65372157623155,0,4.56145358232846,4.21286964721794,3.66629149572925,4.53743413063857,3.42580687048406,4.15089533654466,5.46841563798706,4.21286964721794,3.83343263108085,4.18221524757423,3.47721779897689,3.00316034089333,3.13705604760543,4.95510320948695,3.79342743259611,3.62129502015593,0,3.57484983615779,3.70992691146868,2.60127484586213,3.07166098512745,2.50547497053329,2.69110747247396,2.93124437929374,3.62129502015593,2.93124437929374,3.37249598186602,3.31713929507989,2.60127484586213,3.94719402627911,3.13705604760543,3.07166098512745,2.85555458424769,2.85555458424769,2.60127484586213,0,0,3.07166098512745,3.52685954615759,3.00316034089333,2.50547497053329,0,0,2.50547497053329,2.77567284561532,1.56038125660968,0,2.93124437929374,0,0
p276,8.02294726172931,8.1108437691003,6.65473056526935,7.27564134338867,6.76628688724979,7.78884105221994,6.48492098305171,6.95032617911656,5.25617391716182,5.77322071939809,2.16890161081954,4.97805730303561,5.76434717443925,5.38071656963849,4.21805640897201,4.75489312152438,4.8885682303037,4.09419779451238,4.08832232335705,4.60726001402875,3.7552602635211,3.86911834752038,5.61382947228854,3.94694466564878,4.504868959808,4.58494378739301,4.27897044798628,3.21308557548463,4.16328886817288,5.58566107632498,4.10607862300246,3.90087535975119,3.70535267375611,3.95115273676498,3.53892970782408,3.3528763462927,1.48748225107931,3.61352600943792,2.7303966298235,2.67338832428908,3.42685293938375,3.3755673998762,0,2.86500673910919,3.71516931539109,3.65245931128826,2.85415429232855,3.34566770555924,2.94662501897857,1.39478570289426,2.54352724212588,1.48748225107931,0,1.52163849271013,1.45162795377512,3.33084458169482,1.48748225107931,3.55911624799433,0,0,2.58091759763906,0.858486036200883,1.00895076842354,1.42241891216701,2.3410458602312,1.07689867343589
p277,8.72595224600209,8.14911739979571,6.41279113724991,5.77942274316365,7.1732291918143,5.64949582178687,5.77942274316365,6.02974037962229,4.92259213780662,5.71592141608262,4.0945109407398,4.98856646259222,4.73031347493267,4.82965373869485,4.0945109407398,4.94492048519953,6.11097523050364,3.87951659710217,4.20963779924091,4.67795460459665,3.78366578448141,4.82965373869485,4.65104490063573,3.38691272288763,4.56716641358445,4.82965373869485,3.87951659710217,3.92515509113313,3.73324145006421,4.73031347493267,4.85345562876637,3.78366578448141,3.92515509113313,3.83238707009798,3.2501527319989,2.63306051814135,4.17227374267308,3.62677617689652,2.83783824607271,4.0945109407398,4.01231664467561,2.73907963327047,3.2501527319989,3.2501527319989,2.2583064017446,0,2.39433086356781,2.93026737880715,3.2501527319989,2.83783824607271,3.78366578448141,2.83783824607271,3.92515509113313,0,0,0,0,0,2.83783824607271,2.73907963327047,0,3.01712971386306,2.10810899384056,3.01712971386306,2.51862803466995,0
p278,8.26488233470276,8.11482424789174,8.25917032924889,6.4578516042525,6.67074392163166,5.79157349827212,5.01334960773499,6.65777738191808,5.83061173792101,6.06474071817604,4.21907731185782,5.20380266729864,5.60602358680941,4.74566845174477,4.37509752818613,3.54040740623663,4.661562682181,4.39607004562779,4.01729397379749,5.17981536522943,3.98996472861265,4.24242580160494,5.85353749285706,3.75041563911309,4.47703811736322,5.05350476477998,3.68375274271908,4.31028620644136,3.75041563911309,5.99084043699619,3.54040740623663,3.5776009548952,0,3.87515640727432,3.64922942705958,3.87515640727432,3.84496771730027,3.10374524090134,2.99797108552764,3.33853427544196,2.3074772328018,2.62424203551525,3.38123204543136,2.39342337600113,2.39342337600113,3.20229127518918,3.46301387931135,3.64922942705958,2.82317465147192,2.3074772328018,2.9420261503657,0,2.88382395178481,3.5022295535414,3.61385968123694,3.15385951635094,3.20229127518918,3.05182732740538,2.9420261503657,2.11850893969186,2.47453602025328,2.39342337600113,0,1.49730785727147,2.69364578059952,0
p280,9.12048936117528,7.61854986512303,7.9455748614328,7.75936653414018,6.80985209803978,5.69338293074506,4.52449785945726,6.05900134884548,5.3417096597642,4.94723348296768,4.45256396521562,4.52449785945726,4.54770027401481,5.90581355558769,4.74126573159983,5.17291256730781,4.96457794578917,4.65842466266218,4.42776625878305,4.78096815563356,3.08111573448446,4.65842466266218,5.62957410633025,3.8881071199291,3.85128288901907,0,4.47694262979747,4.50091617978926,3.60810307768791,4.54770027401481,4.15307933000439,4.47694262979747,4.12249965524958,4.21236026776271,0,3.73481070946253,3.65158723260862,3.20303748869165,3.20303748869165,3.46918618616303,2.80118954925189,2.94793127985716,2.63781438298689,3.31545376072681,4.63694919852864,2.94793127985716,2.24224983968164,2.54862065365744,2.87642531488147,2.54862065365744,2.80118954925189,0,3.69379899276406,2.87642531488147,3.36853903717895,3.46918618616303,2.94793127985716,0,3.73481070946253,3.0160598508961,0,2.80118954925189,3.14336417517118,1.69546204198671,2.12373536842225,2.54862065365744
p281,7.78899274936129,8.46364141734777,5.47755059790918,4.60108376015126,6.49028368037803,0,6.3389995828412,5.22481905539406,4.56517253127627,5.7576266965732,5.69253852206296,4.56517253127627,5.0011831100264,4.97405174324288,4.52834454008135,5.9228132207477,4.2851373340656,0,5.7090879262676,4.45174224850057,3.22546342390286,4.14620259141174,5.2701364014302,4.2851373340656,4.79958687734467,4.2851373340656,4.6703309052692,3.75807212012008,3.88001449723117,0,4.2851373340656,3.13036475554919,0,4.60108376015126,4.09674974315957,0,3.93732641195331,4.14620259141174,0,3.75807212012008,4.14620259141174,0,3.13036475554919,3.22546342390286,2.37200790397292,4.19401632059486,2.67127715644262,0,4.09674974315957,2.80045206180292,2.91900551068288,0,0,2.67127715644262,0,0,0,0,0,0,2.37200790397292,2.37200790397292,1.7598524403612,0.67505596694211,0,2.91900551068288
p282,7.92170572033126,8.48275558317161,6.36051933981995,7.50784611263001,6.95857154575961,5.41960455461957,4.7750436984066,6.53482078561948,5.85345133664706,3.53006425457226,1.94144781764489,5.75930458183095,6.29491906676058,5.78076343534263,4.26775952676509,4.26775952676509,7.00944693518213,4.14074679097642,4.95570651155156,5.08207990206165,5.06469028116472,3.8873986685704,4.93671441166649,3.96443464001628,4.68686429295441,4.29783932210047,4.03756478096834,4.68686429295441,3.25137481506205,5.19826962713627,4.43949361815426,3.96443464001628,0,4.75349896014975,0,4.0727851376898,3.80601599384931,5.77007390597814,3.05401400818674,3.12284479856562,4.17356357850566,3.05401400818674,3.12284479856562,2.90564096795058,3.18854067960966,0,3.18854067960966,4.14074679097642,3.12284479856562,0,3.36938490094102,2.98173406424353,2.21803635356724,3.25137481506205,0,3.62803122261304,3.05401400818674,3.12284479856562,2.33869297736677,2.45003292063505,2.82530987429589,3.42495697847637,1.78033737141912,2.21803635356724,2.45003292063505,2.08636028480318
p283,8.09472088428605,7.07928320192251,5.45963101377629,6.435924544031,6.02883256296993,2.41793314247138,4.99289282336046,4.71124611333084,4.93260599408685,5.69558658513735,4.68712102287358,4.09364299162794,4.39112318816656,5.10639751263899,4.68712102287358,4.05645998815617,3.33949404746641,0,3.61994426811852,4.8261674391904,2.73276048959728,4.44965602392754,0,3.61994426811852,3.40011531069469,3.67003940018108,3.85464908446261,3.40011531069469,3.67003940018108,2.73276048959728,4.61222643308032,3.7184532793682,3.67003940018108,0,3.56804690063542,2.63525716984222,2.9910415729004,3.40011531069469,2.29561835571854,3.56804690063542,3.33949404746641,3.33949404746641,2.9910415729004,2.9910415729004,2.01465310639238,3.97908929477867,2.53068343745623,0,3.06779060324166,0,3.61994426811852,0,0,0,3.14066211926874,0,0,2.16196470659106,2.53068343745623,3.21002914983199,2.16196470659106,2.73276048959728,2.01465310639238,0,2.29561835571854,0
p284,8.26405037805316,6.48554911191533,7.98961905150935,6.85000602831577,6.32986434864221,5.74994622082205,5.80729869570783,6.97039152922796,4.87636419719278,6.32201467918047,4.56666369373058,4.42727488648513,4.71789329468127,5.37829059782475,4.06295597405631,4.39770497509399,4.51251329643232,4.10014952271487,0,5.09479710721388,3.81708275581859,4.3051750298857,5.09479710721388,3.72483984300885,3.34572321929159,0,3.98556244713102,2.9159719438208,0,5.03842805716613,3.90378061325103,4.13640824905661,4.06295597405631,3.52051965334731,3.07387856748287,2.83002580062147,3.72483984300885,3.14679060333492,2.73863339532186,3.28241197525966,4.2400177626989,0,0,2.64105750751154,2.83002580062147,0,2.42355293489678,2.73863339532186,2.53640029170658,2.42355293489678,2.99708458807295,0,3.90378061325103,2.16733381526418,3.67640808417061,3.34572321929159,0,2.64105750751154,3.2161943484192,0,2.64105750751154,2.16733381526418,0,0,1.85556866093534,0
