id,bin.122.tsv,bin.123.tsv,bin.126.tsv,bin.12.tsv,bin.132.tsv,bin.188.tsv,bin.195.tsv,bin.224.tsv,bin.225.tsv,bin.248.tsv,bin.254.tsv,bin.258.tsv,bin.264.tsv,bin.269.tsv,bin.274.tsv,bin.287.tsv,bin.300.tsv,bin.32.tsv,bin.349.tsv,bin.368.tsv,bin.375.tsv,bin.391.tsv,bin.443.tsv,bin.469.tsv,bin.479.tsv,bin.481.tsv,bin.492.tsv,bin.516.tsv,bin.518.tsv,bin.523.tsv,bin.69.tsv,bin.72.tsv,bin.73.tsv
p257,0.0384296486971731,0.141761680192524,0.0517190455419439,0.29977481897606,0.0654896225691327,0.0882867833887212,0.0775499887311687,0.119524592241089,0.0243226367456919,0.0351991779512547,0.055819074512729,0.0880668401436412,0.01413250537307,0.159181967609662,0.000865389735300913,0.15402482011707,0.0813218415161131,0.00197816128751124,0.116923958969718,0.0211343507664435,0.0323714293724641,0.193263825182502,0.032605064736556,0.0258702808644813,0.0423853670802773,0.180830077108364,0.0654541969278797,0.0448547298773121,0.54552879506962,0.0789333274218153,0.0182576365620437,0.150585924892859,0.0359307283098905
p258,0.055363513343809,0.0677571392907788,0.0469430175840325,0.170409810031448,0.062100560182963,0.113041416744835,0.275000170143865,0.0125399063224723,0.0257643328433624,0.0413607815919336,0.0648326154996163,0.0649845528877142,0.026397007930178,0.0851601474256496,0.000480776712597708,0.0841280135567164,0.0336056892293905,0.00134462854516418,0.110308494453072,0.0712575512990257,0.01688262799923,0.579793939956685,0.0436530637838357,0.0506335138852349,0.0969072266840374,0.122020461219488,0.0494843383763975,0.0520351958949769,0.295140001958497,0.0786933800771634,0.0163110746576976,0.30419122211109,0.0234573120745834
p259,0.0181885213736034,0.131412804087568,0.0493546581502195,0.234655641047119,0.0634319950705173,0.0994374914243562,0.189565127054754,0.0102559468484747,0.145840276798843,0.0376064620739619,0.0397483272229048,0.0883316134198222,0.0303394675156355,0.0750175993541832,0.000556120274354064,0.1164506029231,0.0956112182326895,0.00157944511338416,0.105284356678742,0.0785651054295088,0.0237046759950712,0.437347774775702,0.0786681338921411,0.035911590203002,0.0726353344590982,0.136968828577649,0.0531310269302986,0.0425158756397088,0.546206467858581,0.0916905022836098,0.0186406929050469,0.262858072872998,0.0246059604004738
p260,0.187194647568116,0.0797950907315259,0.0509413876469825,0.224138916998178,0.0520211227827302,0.0503244261093424,0.092671357028824,0.0239186401219507,0.0425852404423511,0.0296324046240606,0.0577116017592781,0.0485058475408954,0.0242847053661473,0.0766169311615672,0.000476772184781008,0.0884000364345052,0.0188463184262475,0.0605652324279348,0.0969953322800444,0.0931997916134264,0.0176945450069141,0.318728497862494,0.0279021432291419,0.0397922360519597,0.0464636440152486,0.165898041536259,0.0488570184399126,0.044941274114312,0.585836551805532,0.116236728456662,0.0069412683243975,0.523953694278,0.0220878943419487
p261,0.229147639372003,0.228190017826777,0.133965326670922,0.346166357751392,0.0942223201534049,0.05112513550279,0.0618802660623034,0.3356654513435,0.0601570741703309,0.0311457516325406,0.0994877897062033,0.0346411361337928,0.0239457284915566,0.0650463446676735,0.000368822603388089,0.192269594148661,0.0874125376712773,0.0563492442350656,0.123925448517265,0.227313800699014,0.0112970099973055,0.167090865349506,0.0222649511989738,0.0783010386992912,0.0278392569931664,0.311186168267199,0.0406144816403796,0.0708463435506678,1.01727333242919,0.0872552611754039,0.00986932404406187,0.153797971833966,0.0217695170647369
p262,0.112968968472589,0.176548997690146,0.0569971847913042,0.239171925161139,0.0628958213720911,0.0579154317888793,0.102101780864922,0.0309213984819814,0.0572791852741958,0.0397259453132764,0.101557207273633,0.0525209962867609,0.0512764301082293,0.0898558567736243,0.000502243163582804,0.0838163717277547,0.0555550057878398,0.00182589696946921,0.140897640624291,0.0968114639479837,0.0205556496231727,0.271938924220065,0.0362699975224026,0.0492089324882344,0.0513744776388795,0.155474546102161,0.058223841358974,0.0711482057939352,0.813578981960651,0.0698204661683505,0.013616495006588,0.586208883251982,0.0258918637123539
p263,0.0395401233991645,0.298127498932358,0.0955098906433384,0.335697328585149,0.107074437562361,0.0558033668275749,0.0532732343914576,0.10970130786779,0.0559164627039413,0.0420897162229858,0.0875105431585992,0.0747701939738117,0.0194975034578853,0.09280489675249,0.000384593667950845,0.153575174998242,0.128744284357216,0.132032525809974,0.081103845084935,0.0942666821071211,0.0135750023930636,0.149912955660042,0.0342029005454042,0.0519135455636211,0.0316174893268234,0.266049165061937,0.0496995739190417,0.0715282061961762,0.766891574221834,0.126907957047935,0.0104928436257444,0.0809117795193352,0.0278442329648702
p264,0.0989569309375835,0.336905360314266,0.085494174665677,0.247729388177378,0.0745972104821133,0.0767687324928781,0.0836586203180611,0.0399230641339191,0.0259086212654753,0.0316307603149846,0.0683292150775097,0.0405447136277715,0.0342655435937356,0.0674422895980039,0.000459352576952142,0.131439392356689,0.0417010448472861,0.00528479806327153,0.111799738202725,0.0633606347344991,0.0151475502928773,0.239791028599375,0.0238979167478447,0.0218675108726715,0.0437127210718238,0.238626923724603,0.0302380613903046,0.0436145786742011,1.09192405644101,0.099192084009115,0.0128329687327067,0.218670007265453,0.0188118813324317
p265,0.148616638727146,0.369172790425291,0.0622209688065562,0.249073042797936,0.0511902852006796,0.0780102035929227,0.0859997657787776,0.125632538093078,0.0167528101131583,0.0370077714178004,0.0682088685319552,0.0775784394406974,0.0275696092139722,0.0965103588980551,0.000568860100761334,0.109904433794262,0.100002738838379,0.0158979219051764,0.0926740597974578,0.057327160405581,0.0126178380399236,0.230776254665953,0.0411141036169465,0.0371856274426022,0.0432620941735858,0.185665805593209,0.0538424819440034,0.0535216672199698,0.855603001478058,0.054297591203679,0.0148340348177115,0.260902032810129,0.0284401169835368
p266,0.0488617106893655,0.106077274712363,0.04442114328854,0.233203820098988,0.0636929936579929,0.0590846950609284,0.139419982429549,0.0289715310879275,0.0246354918238887,0.0303646502725002,0.0811164860230412,0.0622388813111514,0.0266350067956548,0.112368631004495,0.000606716222285072,0.132640459849549,0.0859506361122746,0.00849351883563877,0.109834983883441,0.0431973022282349,0.0277443751818469,0.328176361463512,0.0351097415052326,0.0687784090570073,0.0706473191052197,0.133477789892434,0.0609562569857612,0.0513885071291504,0.497956132391758,0.0782891435662799,0.0176904479448332,0.612537091466805,0.0327997359791637
p267,0.0374823014355023,0.849386351375652,0.0695942975883634,0.269802638868454,0.0883983128352396,0.0535373061672288,0.057986071377323,0.065356121455519,0.0496672352004127,0.0345950741001092,0.0913522361721876,0.0548340467251185,0.0842997725865016,0.105804833989963,0.000495381003888916,0.153288697530965,0.0527159520034003,0.161957474856459,0.171979187668812,0.0993634193036279,0.0129016177782137,0.151204660341956,0.0589621035022042,0.0355824587358934,0.0285529839847858,0.183736983210999,0.0575995183810775,0.0656700183819857,0.635485179069966,0.0976423786507405,0.0153770611618795,0.306455355569724,0.0270375373043508
p268,0.0333669273645631,0.173441031979434,0.0635497611872801,0.326084947645562,0.0901156655348741,0.0881369869827502,0.0933463054817747,0.109594879712909,0.139321832568474,0.0335261890838184,0.0631760209349302,0.0952143222375678,0.106146566871783,0.10548077074458,0.000468783904435667,0.184753633756913,0.0810918235078968,0.00130615829474051,0.100671888230217,0.0805677201137284,0.0132886107563722,0.249151041487222,0.06517067129271,0.056205012272051,0.0460740959444619,0.192155196666547,0.0604208844592734,0.0431765822298147,0.896337733413679,0.140275349366136,0.0154495047941656,0.189840882026996,0.0288224923181319
p269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p270,0.095242469761524,0.143683605953753,0.0562266316862132,0.214177096180143,0.0628028634843666,0.0616661906541513,0.147284363201638,0.0667435462339984,0.0887959002681607,0.0293830302080629,0.0756882427578722,0.0445437576486367,0.0876096653986628,0.0809250479287448,0.00183866404772174,0.091647720033552,0.106908072179351,0.0142697371434693,0.113741626080446,0.117194698463802,0.0322663894529978,0.416243532842235,0.0423177212075215,0.0155067105248995,0.0524348853677591,0.171032840357918,0.0399602702683084,0.0568018517178879,0.740744727212288,0.0834229246459255,0.0112317343234394,0.458498926030659,0.0226246954625452
p271,0.13852597970252,0.147771197256074,0.190345150246874,0.344848885643378,0.108719403653145,0.0519639735472165,0.0917441903739506,0.585411556984136,0.0113602898282863,0.0251927836915912,0.114767199918419,0.0317142621046026,0.0381342181170838,0.0782860603626011,0.000886498944714721,0.228520244488382,0.106426199640114,0.00685906711119586,0.0751315189303343,0.0466745228974824,0.0437574904496141,0.260577278276881,0.00655926879078779,0.055720703113155,0.0462629564290169,0.188189135056665,0.0334434824662666,0.0735728829179825,0.775979789347965,0.125156281045316,0.00490755276700238,0.162198064699852,0.0227838975747982
p272,0.0729610760176713,0.242428550626026,0.0533565941011931,0.265711889165389,0.0563135172779701,0.0668512340900716,0.111529360851046,0.130186859127098,0.0153516241852826,0.0407153720264381,0.0873635497772865,0.0645441002599108,0.0172487431537589,0.106598693300463,0.00064913931104404,0.111841574906184,0.0538955819298187,0.0414077584010819,0.136541449296659,0.0425583706090159,0.00919258638369502,0.270845692832289,0.0299072995104395,0.0180245507601698,0.0515527453883054,0.168854372875473,0.0652655412548277,0.0764436908409151,0.353811407247729,0.036992687247548,0.010328917507088,0.405540942613629,0.0259760616521314
p273,0.0487555037506704,0.0740265152169424,0.0559749247613512,0.269744215935291,0.0677605698876843,0.0765948670979889,0.175355982337308,0.100140117960175,0.0395590420177681,0.0335007608275909,0.073802793453732,0.0514642513453902,0.0267418030385712,0.088639387164681,0.000674656737904942,0.122690664106011,0.0545078221027034,0.00697905573705493,0.115075444360029,0.0667741109783199,0.0322191888261156,0.393131867726493,0.058732279218301,0.0911046664584094,0.0690473497672556,0.141269986208671,0.0450040955621327,0.0562685188890173,0.610417561589885,0.0948957847174296,0.0153564484423974,0.392628439510539,0.0209885082093952
p307,0.172410875932473,0.129738196570584,0.0642349690518394,0.236570488819799,0.0549647390022654,0.0575484127811638,0.11494587626423,0.117013668376004,0.0191017687371444,0.0430485123081735,0.0623148086711722,0.038561029014493,0.0554943648754965,0.0623216807742254,0.000831545796642622,0.110125214457009,0.0285317870311567,0.021930823988853,0.118218419131935,0.0406046502810453,0.0142031914994455,0.299090512706282,0.0156242713201073,0.0524685068104911,0.0521277452866852,0.218613920511095,0.0448660650811856,0.0951703333680888,0.765296353519939,0.213890416022901,0.0052447653532261,0.396053517094949,0.0177773249035536
p274,0.154556364195473,0.113903516958205,0.0960278870653581,0.388573278578605,0.0777265492885859,0.0476046405768432,0.0583787821612976,0.136606091879819,0.0210499834781868,0.0323263209237845,0.103774294109273,0.033260786640089,0.0160919425678232,0.0809978970112559,0.000868714764521406,0.252886067733405,0.0685235896919142,0.00410974207884971,0.086709887910458,0.122848509060667,0.0199653101390617,0.203944220455658,0.0119403064038646,0.0596278123737205,0.0344288175200695,0.275647905457743,0.0349734611326446,0.0700521188666639,1.07360411389663,0.180029526409822,0.0046592251452113,0.217804129013768,0.0238896765304988
p275,0.120005720036762,0.129457619493277,0.0653885948219557,0.368282993120489,0.058352515445863,0.063383868465204,0.0794086545675769,0.085780471609976,0.0261556821428756,0.036408251071625,0.0851995134169866,0.0568763769265439,0.0173306259939853,0.115365923613631,0.00071044050524097,0.123199497678745,0.0405446951136287,0.00812204517906456,0.119814690346027,0.0872712629748913,0.0339601404610925,0.264635547097909,0.0138268321280463,0.0351489203973309,0.0491708795858997,0.193443611372888,0.0487801370366682,0.0627442988898299,0.719859028771405,0.145209971207158,0.0114963241708728,0.282626256651103,0.0273858970702721
p276.1,0.139569478278816,0.147135211170196,0.0567457331192131,0.243818284413261,0.050745645796568,0.0533754600908147,0.0702104066296131,0.448833936612273,0.0395702525882509,0.0344867692611803,0.0782569410861194,0.0430151187768376,0.033050648228751,0.0800052182780323,0.000928729438081211,0.109542690820959,0.0387645248389345,0.014954590805639,0.106871931368131,0.08777567696232,0.0203483249234275,0.250989768129189,0.0390164794533748,0.0175781011670546,0.0428472841664139,0.157533254461877,0.0418755460959176,0.0466051173097036,0.392256646199898,0.123081754792742,0.0109546947495861,0.289261329474705,0.0210320279922185
p277,0.129146421265373,0.0934253517394318,0.0730626690037659,0.269424435519717,0.0639097956619731,0.0721279570657204,0.0726853136993236,0.078332952524766,0.0181859357269383,0.0274135549444086,0.0809949002386015,0.0441194912535671,0.0227370168149213,0.0921096585708889,0.00101714218701252,0.218966307532504,0.08792870683471,0.00153051115767376,0.11501230250811,0.043830712142755,0.017190178733809,0.237600459518789,0.0190284973442423,0.0638004998908855,0.0336483347960492,0.244880542053154,0.0349409774346708,0.060305884157982,1.14190771261925,0.154498119258055,0.00918374551220427,0.318959765325922,0.0194730876775338
p278,0.220312966832775,0.131303636574112,0.0728892868723758,0.325625447125031,0.0586236144415119,0.0706059232004112,0.131847249295848,0.0721585248890445,0.020368165163908,0.0373026288692694,0.0729087865413095,0.0475145103694959,0.0711775964213447,0.0659183930294296,0.000549103543146918,0.130443035331783,0.0773504306430544,0.00423285496365024,0.120669658581723,0.0611792600760259,0.0319264274637523,0.378552780229504,0.0391655606549568,0.0170491074906409,0.0638136177887965,0.203917074471328,0.0473803906953668,0.0738281245912798,0.757162632660766,0.319656646024602,0.0133791271168199,0.357502649814767,0.020816871570139
p279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
p280,0.145621176234345,0.258880353683407,0.11251376432189,0.440686677123985,0.0937926405935982,0.067541054301793,0.0599813759877804,0.074698295939916,0.0161017671002668,0.0361090216591584,0.105876233851097,0.0434191316255973,0.0544789391472951,0.082168063810491,0.000475083079718673,0.187430766901106,0.0422507073503536,0.0850711218354404,0.105500338244323,0.0676813722020775,0.019310664654209,0.160830031816364,0.0117834322828282,0.0241889954555106,0.02673014851477,0.277660731891584,0.0471101919351361,0.0696999336679017,1.25233726003993,0.247611715269056,0.00489238316580226,0.194858768593151,0.0265336623054272
p281,0.072999498060389,0.127738220297382,0.0524890574836146,0.216926218256018,0.0554852620932494,0.0561945891065178,0.0541627222194598,0.00344711924880648,0.109147094880102,0.0178564343128712,0.0724442733110266,0.0458640299335543,0.0168641298831412,0.100153458458892,0.00936444071311496,0.116045397111489,0.0668070983475169,0.00145164104299882,0.0813990987916967,0.0871650347579369,0.0266948498018884,0.182041118502084,0.049247202450331,0.0294874111235169,0.0355298179661871,0.149945383874675,0.0389835350748853,0.0441673069330357,0.446209383380452,0.0716221662705439,0.0148581065164893,0.248013325028705,0.0189029599095312
p282,0.20070376238385,0.277738165433159,0.0605559139359031,0.245929195263276,0.0700663688883933,0.0603137402461121,0.108353585997993,0.0629875231389708,0.0214090003751073,0.0256943867160841,0.0849133084677501,0.0338988767291191,0.0197074985073679,0.098946085085006,0.00344706645258136,0.176065913795273,0.0126637095150365,0.0263256098193412,0.0781550104225351,0.0145290916483965,0.0355676992520298,0.375113345144371,0.0217994601178818,0.0545265546674466,0.0543468384184503,0.0903761183055143,0.0339899437073101,0.056986571932295,0.573226332588935,0.10155962676884,0.00848871166377395,0.404450209512478,0.0169081963060735
p283,0.0347393926621922,0.120746664862095,0.0615671653620511,0.307335784530023,0.061862723493681,0.065607852836894,0.0787738075605586,0.00668592554771058,0.0597657162135842,0.0270893221922568,0.0672249924532524,0.059681415137522,0.0535043798804199,0.0921224866678929,0.000495194608097411,0.194072605447389,0.0732190151178777,0.00389897520441642,0.0853343046354409,0.0585640295925886,0.030173876949711,0.226862121425483,0.0439846988791502,0.025627383018495,0.041721539221789,0.219584849047467,0.0447167492490575,0.0600582481527401,0.676802182639881,0.0720498960920788,0.0190369122276794,0.149029892037557,0.0230414294972376
p284,0.178487799659303,0.174219056096368,0.0676106789360866,0.375184969047378,0.053169375793575,0.0689446366986305,0.0681038772472307,0.0833202063072546,0.0254565902433644,0.0315361549000098,0.101492182708365,0.0486416342348432,0.0135382542795089,0.111668284813719,0.00135260128848748,0.197690651061919,0.115871688456743,0.0480988405628019,0.105072889042346,0.0533630338694592,0.0272815814401879,0.226776755772211,0.0237701511658728,0.0273162194700208,0.0418832822776646,0.22175030530668,0.0465977936677116,0.0853839243801426,0.774382358662471,0.301600804421009,0.0113712912608802,0.141698866257922,0.0234586057043639
p285,0.163913918782008,0.153358950448681,0.0615540694323625,0.324699899180909,0.0668054690245236,0.0648347573153084,0.0596753169010535,0.0479830169082865,0.0227782441562153,0.0312351726878412,0.0768882623482165,0.0534508300465296,0.0338215245664523,0.140557171816705,0.0017805043182792,0.140981156680224,0.0776011670327055,0.0170796930614855,0.128691122031067,0.129105159387361,0.0227026431013021,0.192110459596055,0.0274971205282418,0.0613710352994147,0.036630921662629,0.225792940117068,0.0503923031582849,0.0508768572880213,0.834480907240954,0.152242619082272,0.0106114259632238,0.232526297230101,0.0261785231815824
p286,0.109466070897156,0.0886598090695002,0.0592304905671959,0.266017242825035,0.0574057500563124,0.0620526864707233,0.118829820408705,0.00835409995270308,0.0147259217282504,0.0413705585147341,0.071340804749203,0.0490073948712159,0.0193477025368798,0.0758008552905966,0.000732398063621212,0.0857556793301484,0.0294931666084818,0.00257067546911916,0.107292769051261,0.0320325674666222,0.0154515157211575,0.341825770849421,0.0136710852479088,0.0434216446724099,0.0591069047479425,0.118225318596569,0.061093868773234,0.0758208592036908,0.422668982370798,0.0566028532704754,0.00613015806379659,0.571207628012713,0.0241479840165994
p287,0.129671318345719,0.139595968596932,0.130309807088072,0.383672979119946,0.0861596328683218,0.0531927172939646,0.0614676668831874,0.264500573089569,0.014285159676902,0.0504411317548422,0.109919595494388,0.038728426415117,0.0294769186515055,0.0753148344866777,0.000431099104760877,0.150871463526673,0.0473074430773151,0.00879445613031267,0.0980164248330302,0.082344854791688,0.00975354412711515,0.196060728994945,0.0118034955467332,0.0629824003268395,0.0322178214571301,0.246805015882098,0.0463001394748108,0.111126483825169,1.65995348060393,0.113345756570728,0.00642877782493814,0.280045253101315,0.0237853666874329
p288,0.0937530639929149,0.152434174491149,0.0765712155667422,0.378272886466219,0.0871856298099921,0.0514602252464906,0.0549348584566767,0.185830442556813,0.143774090863867,0.0418365271398405,0.0978931934529141,0.0478396445932836,0.0250254695352078,0.092402397697668,0.000832211592394608,0.189780258157137,0.0335938090339339,0.00194844052246213,0.114007437337154,0.0457176852085097,0.0178604739232672,0.168493612801875,0.0373814161968979,0.0810514206367516,0.0306078086659938,0.219248391948262,0.0355178259444044,0.0790503145679317,0.864627181974499,0.369909515797375,0.0119017831123832,0.0962849610374531,0.0235413024839653
p289,0.165769477569198,0.183135853302499,0.0819189437084566,0.339554105501161,0.0728489699251595,0.0529241665140405,0.0770539670848304,0.236521667523505,0.0208288635039259,0.0481373008903822,0.101801507394135,0.0411221272892697,0.0192524769504967,0.0956248898193008,0.000448982287752398,0.231345026710323,0.0946149054919285,0.0354323712882784,0.110727866110936,0.0341864943403707,0.00988712401640575,0.230567815762223,0.0156899135226751,0.100729918051813,0.0409733134873341,0.202515439334474,0.0554632289023489,0.108423656596075,1.13132281251379,0.0817945639630834,0.0100301152346499,0.316639379370804,0.0240590977688223
p290,0.271560191214059,0.277227875096536,0.123939401694809,0.596050212147479,0.0678673093363807,0.0541523851756999,0.0477345737763838,0.48229498284431,0.00781436450894901,0.030036547489845,0.0727193111850665,0.0207635103142413,0.0112546462066262,0.0631597209438554,0.000404631022651916,0.297980354835231,0.0981680100827201,0.0274421851492749,0.0855883159886403,0.149122737843036,0.010276988879293,0.167677568923076,0.00999433038092883,0.0380641939825404,0.0270307156535817,0.309480213639026,0.0291083826133165,0.0593952951402235,1.60300629628155,0.159031145846028,0.00526252793989149,0.132480598886715,0.0187322636932621
p291,0.0435959547876823,0.122373723496206,0.049183884202887,0.271408726330428,0.053442713741381,0.0697162282417149,0.0817555603964468,0.0446925494781101,0.0642969267045475,0.0356599694629496,0.0634494740556048,0.0655746782627327,0.0340843976573172,0.0896786059449111,0.00132572115735166,0.0957268216873772,0.1070596009792,0.219653729122339,0.114513117503068,0.0560181400053394,0.0151564421004781,0.229364723121856,0.049803350317577,0.100787095781415,0.0439804509968003,0.152585841756888,0.0561908757488587,0.0664052886631991,0.544166886471702,0.281538722609112,0.0157754563499652,0.154106573558335,0.0245042391734022
p292,0.0321452743289747,0.0908928858304193,0.0409608371263554,0.187886083498568,0.0516691931251254,0.0676051874657518,0.107327036293174,0.0163492638592935,0.13880870264741,0.0276032508588192,0.0546239191362573,0.0454684498121711,0.0718173075441843,0.106979727446582,0.00125130215809635,0.113414544118127,0.0460918451842807,0.00141100820997301,0.114256007832855,0.108258928348144,0.0675779789385993,0.357920172181962,0.0354375061144163,0.0625434011019053,0.0566781629362642,0.12668230223352,0.0455526762087238,0.0326102200429615,0.571128991826038,0.236658168670061,0.0189923522031805,0.309995152480787,0.0201103025688251
p293,0.0141100524295684,0.122418823789387,0.0501717067543993,0.182046161487498,0.0648622282329734,0.0758523328008791,0.188792077088728,0.016270344613606,0.178372241447174,0.0318757350243558,0.0454787123909167,0.0548536802957032,0.0273236664934131,0.059385817552493,0.00333823048647363,0.0950438049543332,0.0282592639507078,0.0044038970940343,0.117019324378579,0.0648364348193638,0.055563937112281,0.428318391834124,0.0568334420330312,0.0917354479305311,0.0652416258986132,0.101692409040582,0.0419729185102118,0.0360927236639516,1.12236991009776,0.167176727512704,0.014460749060428,0.249741209991543,0.0216938553476289
p294,0.135533488881158,0.210173190373573,0.131946484746192,0.401398209397039,0.0892412618059201,0.0602358541013855,0.0534634181921294,0.529138172444187,0.0268577126684197,0.0383248060671847,0.0791479146716101,0.0330866941456896,0.0477028524340407,0.0681617861282974,0.00183464274606654,0.223539044921605,0.134368211941697,0.051039386053228,0.123022768333315,0.172078110331596,0.0149928372603422,0.147215966435107,0.0159331005033177,0.114333387832439,0.0272544190374802,0.297396602288061,0.0384979329267618,0.088040898505864,1.14752887530646,0.214482922315827,0.016909013537496,0.200645578790751,0.0252878413313845
p295,0.110008998332499,0.0954987927600029,0.0481685783213798,0.180860531997202,0.0412503787914947,0.0967797041330381,0.240277724911282,0.0328992919679508,0.0215248628811735,0.0362197960838621,0.0385257960253084,0.0546496224107327,0.0350431310059196,0.0704281579068558,0.000606377932121762,0.0946682173935463,0.0246766158105842,0.0410111315472015,0.0968585878237691,0.0511523788864746,0.101637940954339,0.629735492799996,0.0341438569315858,0.019004179477611,0.106190029173386,0.117577439120663,0.0495627227390846,0.0416615725110268,0.457970749607948,0.0649308633378601,0.0114287290247767,0.559808595813988,0.0226140569299003
p297,0.10733788135089,0.150729045613181,0.0401624648086316,0.214039165789214,0.045998732537594,0.0760250006322756,0.13331872276325,0.304929693682029,0.0333541301971008,0.0350505847776055,0.0557100764352975,0.0521174773531615,0.0267896083366494,0.0932856697599955,0.000541714633186445,0.0895654783706249,0.0442695269905264,0.0713861901182692,0.082852894848837,0.0801673155906791,0.0139389933189848,0.451246911174466,0.0214142194871526,0.0631293075481335,0.0721531085852838,0.127258656762774,0.043874923330897,0.0532728586735749,0.531645985341031,0.0384052844776248,0.00949821243405002,0.51443808165944,0.0222335849881214
p298,0.136327215729594,0.106486330980421,0.0546768140848034,0.234119929101166,0.0506702990833037,0.0617232870590988,0.113891859902452,0.104877201149077,0.025368136580566,0.0387753445306141,0.0636149527181688,0.0621223198644024,0.0278690201181696,0.0780588611402626,0.000771442985520775,0.175790996083494,0.073320009349189,0.0108033410842656,0.112247903606231,0.055036360546128,0.0234192770369251,0.33775539509766,0.0680786263853637,0.0774054970386468,0.0575097753227028,0.13941524403419,0.0576164620284846,0.0535226356080002,1.06484123669267,0.120904242182256,0.0145861083117773,0.390642570350072,0.0234562862872757
p299,0.0327884039723983,0.871751167244326,0.0805963722213548,0.296855785473294,0.0782120472686993,0.0596748979441603,0.0568303472450081,0.00981583749848265,0.0136014283800249,0.026880115142483,0.114988983897555,0.0445885595398296,0.0140505251052263,0.123127284299481,0.000599634381792096,0.196695951012328,0.0965886401030862,0.00825124639609718,0.114993869809343,0.0185945587880507,0.0168787894317511,0.218383970561187,0.0348081856177432,0.0325347437187261,0.0355128426734233,0.142987565680226,0.0337454998038035,0.0621910067953261,1.04143616925406,0.0556130766108797,0.0123435775340999,0.235616309998725,0.0180571084913455
p300,0.12276290074598,0.484764291275948,0.0595699403974607,0.28341801030232,0.0566595536943902,0.0583552307066639,0.0750960999428718,0.178063721757198,0.0202842623751556,0.0315739014305571,0.0762044624148086,0.0596744171878482,0.0281408635714816,0.0978704370229405,0.000694730575466712,0.194956897311874,0.0885695978418462,0.0583282430958477,0.104615736502587,0.0888124863391921,0.0269974973667039,0.2396443727625,0.0435759065298796,0.0107470277555553,0.0446262857191717,0.166698463950698,0.0568150664616677,0.0495562007643105,0.399242957435995,0.0823838236795176,0.0149779636805543,0.313425027081132,0.0262083903146007
p301,0.0441152928875107,0.0479612592620268,0.0746628160817015,0.312484767929431,0.0563647848631631,0.0672331532990222,0.0852733681921459,0.0359099543081182,0.042944232745296,0.0514873057624918,0.065257468693997,0.0640728002044716,0.0630477205152269,0.0758692579269242,0.000665797052036093,0.149356560225473,0.0270969411651764,0.0015825839876268,0.152835101222599,0.023614713543052,0.0115977016243666,0.245093262952611,0.0525450454852823,0.0343939844177001,0.0424276103964804,0.230051090684294,0.063242443594019,0.072495377491843,0.634042592147687,0.340651572617729,0.0130234605433392,0.280700617101437,0.0256492604358086
p302,0.0917386324418418,0.202146386888172,0.0883890135949629,0.52697471892227,0.0697195168289116,0.0632410136955489,0.080132266846872,0.204850291562622,0.00940977564786624,0.0281627692900738,0.0873087633906522,0.046331771989219,0.0280726391342588,0.0841313474818065,0.000429272505734133,0.300982253803296,0.0965222764081638,0.0858486923426057,0.0788777525159336,0.0206109490413093,0.0255714804651975,0.236731257696431,0.011114715900942,0.0489078829708084,0.0383085016946531,0.268778992725616,0.0325873916793864,0.0704551737763744,0.441249885276117,0.168659567458449,0.0100841403417593,0.198713570974387,0.0260088272087987
p308.1,0.0933551187714633,0.395402438988667,0.0428548550005037,0.277850362532576,0.0659601676372259,0.0446892191485962,0.0758622855658161,0.421182541555097,0.0477207218962675,0.0291041691533666,0.0745917279039121,0.0485802440501544,0.0205844060952209,0.0865278875819183,0.000637106891443205,0.108401391506297,0.0600970251448794,0.0213464069693527,0.114387455307536,0.123815686561119,0.0180541923897582,0.265454406706676,0.037036765114584,0.0522927271410584,0.0431856115843118,0.120435443267403,0.047560349449522,0.0494736947101158,0.558880363749182,0.0509326204713185,0.00891693052105694,0.476146721395757,0.0208406312066686
p303,0.115305036440691,0.118994003241761,0.0904014243179719,0.29792445835442,0.0596906280974533,0.0753680660855886,0.0758403912398068,0.0243367414276876,0.0402200970810681,0.0406266724268866,0.103647192861578,0.0613080733840857,0.0493440235544261,0.0820216783290725,0.000419628695535073,0.128678279102623,0.0484833719808023,0.00227858510491496,0.105016667442246,0.0746724599493764,0.0198826347134406,0.203333295225281,0.0336228418162126,0.0569551677014613,0.0374714867233961,0.268895247029544,0.0496341278110794,0.0797668624508104,0.81290379439729,0.0860063850846587,0.0147510366061119,0.269053583302834,0.0247834375749581
